Name,Sex,Year,Count
LISA,Female,1965,185
MARGARET,Female,1963,185
MEGAN,Female,1987,185
SARAH,Female,2005,185
STEVEN,Male,1988,185
TANYA,Female,1974,185
AARON,Male,1993,184
AMY,Female,1995,184
BRANDON,Male,1993,184
CATHERINE,Female,1966,184
DEBRA,Female,1965,184
GEORGIA,Female,1994,184
JACOB,Male,1990,184
JEFFREY,Male,1961,184
JESSE,Male,1999,184
KATE,Female,1991,184
KYLE,Male,2000,184
LIAM,Male,1994,184
RACHEL,Female,1991,184
REBECCA,Female,1996,184
RUSSELL,Male,1963,184
SAMANTHA,Female,1999,184
SCOTT,Male,1990,184
SOPHIE,Female,1997,184
STEVEN,Male,1987,184
WILLIAM,Male,1993,184
ADAM,Male,1973,183
ASHLEIGH,Female,1995,183
BRUCE,Male,1964,183
HELEN,Female,1970,183
JUSTIN,Male,1981,183
LINDA,Female,1960,183
LINDA,Female,1965,183
MADISON,Female,2002,183
NICOLE,Female,1990,183
PATRICIA,Female,1962,183
WAYNE,Male,1974,183
BRADLEY,Male,1983,182
BRANDON,Male,1995,182
BRENDAN,Male,1983,182
DAVID,Male,1996,182
JODIE,Female,1975,182
JUSTIN,Male,1984,182
KAREN,Female,1976,182
KENNETH,Male,1961,182
KENNETH,Male,1962,182
KYLE,Male,2001,182
MADISON,Female,2003,182
NATHAN,Male,1975,182
REBECCA,Female,1973,182
ADAM,Male,1995,181
CATHERINE,Female,1968,181
GEOFFREY,Male,1962,181
HELEN,Female,1967,181
IAN,Male,1969,181
JACK,Male,1990,181
JORDAN,Male,2005,181
KATE,Female,1985,181
MICHELLE,Female,1984,181
RYAN,Male,1981,181
SCOTT,Male,1963,181
SUSAN,Female,1974,181
ASHLEIGH,Female,1996,180
CAITLIN,Female,1990,180
CATHERINE,Female,1972,180
KATE,Female,1984,180
KYLIE,Female,1970,180
LACHLAN,Male,1992,180
NATHAN,Male,1974,180
SAMANTHA,Female,1984,180
COURTNEY,Female,2000,179
DONNA,Female,1972,179
GLENN,Male,1962,179
JOEL,Male,1987,179
KATE,Female,1989,179
LYNETTE,Female,1961,179
NICOLE,Female,1969,179
OLIVER,Male,2004,179
SHANE,Male,1985,179
TREVOR,Male,1961,179
AARON,Male,1977,178
CAMERON,Male,1995,178
CATHERINE,Female,1960,178
CHRISTINE,Female,1964,178
CHRISTINE,Female,1968,178
CHRISTINE,Female,1969,178
HAYDEN,Male,2002,178
ISABELLA,Female,2000,178
JASON,Male,1968,178
JOEL,Male,1994,178
JUSTIN,Male,1975,178
JUSTIN,Male,1982,178
KYLE,Male,2002,178
MEGAN,Female,1984,178
OLIVER,Male,2005,178
RICHARD,Male,1968,178
STEPHANIE,Female,1996,178
WENDY,Female,1966,178
ZACHARY,Male,1994,178
ADAM,Male,1993,177
ANGELA,Female,1971,177
CHARLOTTE,Female,2003,177
CRAIG,Male,1962,177
DANIELLE,Female,1989,177
DONNA,Female,1970,177
ELIZABETH,Female,1985,177
GREGORY,Male,1971,177
JEFFREY,Male,1962,177
JUSTIN,Male,1983,177
KATE,Female,1981,177
KIM,Female,1968,177
LAURA,Female,1993,177
LILY,Female,2002,177
LYNETTE,Female,1960,177
MITCHELL,Male,2004,177
ALEXANDER,Male,2002,176
BRADLEY,Male,1994,176
CHRISTINE,Female,1967,176
CODY,Male,2005,176
COURTNEY,Female,1992,176
HAYLEY,Female,2004,176
JAMES,Male,1962,176
JASMINE,Female,2002,176
JODIE,Female,1980,176
JOEL,Male,1982,176
LISA,Female,1964,176
MEGAN,Female,1985,176
MEGAN,Female,1986,176
MICHELLE,Female,1960,176
TANYA,Female,1981,176
ZACHARY,Male,1997,176
BRADLEY,Male,1992,175
CRAIG,Male,1963,175
JUDITH,Female,1963,175
KIM,Female,1965,175
LAURA,Female,1991,175
LINDA,Female,1963,175
MADISON,Female,1996,175
NOAH,Male,2004,175
WENDY,Female,1964,175
WILLIAM,Male,1990,175
ZOE,Female,2001,175
BELINDA,Female,1981,174
BRIAN,Male,1963,174
BROOKE,Female,1994,174
DARREN,Male,1965,174
DONNA,Female,1971,174
ELIZABETH,Female,1963,174
JAMES,Male,1966,174
JOANNE,Female,1972,174
JULIE,Female,1976,174
KYLE,Male,1993,174
LUKE,Male,1977,174
MADISON,Female,2004,174
MARGARET,Female,1964,174
SHANE,Male,1983,174
ANDREW,Male,1998,173
BAILEY,Male,2001,173
BRETT,Male,1981,173
JOANNE,Female,1963,173
JOSEPH,Male,1996,173
JUSTIN,Male,1976,173
KATRINA,Female,1974,173
KENNETH,Male,1963,173
MICHAEL,Male,2002,173
NATALIE,Female,1977,173
PETER,Male,1988,173
